
217.825506196, 195.560483403
169.298382759, 241.121272854
49.0725202302, 206.277599833
46.5842657188, 219.015008037
45.6576421262, 220.707788889
46.0222339424, 219.509885526
46.3123777439, 218.457641628
46.0888106012, 218.159543676
46.5946827533, 217.010666696
47.2024170658, 216.556530894
47.5675262292, 216.108946147
47.4513725456, 215.88658586
47.9188306643, 215.888683292
48.5153550068, 214.439830805
48.6424568146, 213.954992086
48.7225614634, 213.875540866
48.7164707725, 214.129054481
48.6230804219, 214.342700494
48.4555488812, 214.595929229
48.2251407654, 214.974099213
48.048399459, 215.090594526
47.9718042896, 215.204377004
47.8649356941, 215.276123941
47.4174949549, 215.526430177
47.4610226814, 215.808416434
47.4641300389, 216.107166794
47.4449413107, 216.429170149
47.3155532754, 216.886705354
47.272803554, 217.213283885
46.9059000564, 217.494691911
46.6854286468, 218.069286806
46.1788726889, 218.395519772
45.658683704, 218.597155777
45.1275024799, 218.724884825
44.5768299356, 218.903058976
44.0052690163, 219.1675284
43.6136876253, 219.444200713
43.2649496886, 219.665512082
43.0500807919, 219.755561968
42.9492622763, 219.732980132
42.9130113575, 219.764352866
43.0812574859, 219.895347955
43.2219257074, 220.060253058
43.0963332796, 220.264519834
42.6589807698, 220.367132893
42.4341795082, 220.397371425
41.7844117859, 220.262416229
41.220845911, 220.068550023
40.8506444925, 219.921570249
40.6398197258, 219.855037499
40.5496436997, 219.830932098
40.5062633391, 219.8275152
40.7329235699, 219.899871402
40.836091622, 219.945484166
40.6780991196, 219.832190705
40.565133653, 219.672543008
40.5308011006, 219.481934696
40.4872239066, 219.336666355
40.6349720847, 219.250243036
41.096991814, 219.173704005
41.3095448879, 219.089755579
41.4786354891, 218.877777176
41.73435385, 218.76322777
42.2308693088, 218.777282851
42.4970427065, 218.761795479
42.5510792756, 218.778555471
42.6667574447, 218.839172695
42.7843209894, 219.03114416
42.7723508579, 219.373723508
43.110690575, 219.679616314
43.4908875266, 219.97912191
43.9222755414, 220.263340652
44.3757190375, 220.350332549
44.7902454379, 220.620240673
45.1249325528, 220.928854877
45.5546251074, 221.261293531
45.9194912471, 221.517711685
46.1464942412, 221.589182537
46.4931945999, 221.676023355
46.8829637522, 221.735803518
46.9359916253, 221.56649242
47.087630776, 221.574776393
47.0406377759, 221.469641807
47.006782375, 221.321648956
47.0110205322, 220.96589221
47.0644631973, 220.54204362
47.1539871288, 220.173502212
47.1300891547, 219.907543352
46.9843593278, 219.553884937
46.8696038922, 219.332942502
46.8624700086, 219.221228194
46.7490485092, 218.756289331
47.3865019784, 218.813311355
47.6419702156, 219.059117028
47.7567966335, 219.096670651
48.1038720838, 219.243312112
48.2816159668, 219.477205808
48.2851589458, 219.651326579
48.3715570857, 219.757161607
48.2438940165, 219.748751965
48.2746202412, 219.588284344
48.2142174047, 219.21966039
48.2823079658, 218.942731339
48.3479308535, 218.626020137
48.3361614881, 218.413495614
48.4628269211, 218.801417182
48.5109665879, 219.327615095
48.7443869302, 220.043237296
48.8698435212, 220.895030837
48.6629948216, 221.392842396
48.6455929881, 221.662474353
48.6636928442, 221.963288983
49.1076944854, 222.194396554
49.4670520748, 222.555263555
49.8126449606, 222.983063795
50.1488269689, 223.413035316
50.3117726726, 223.740598569
50.3559550678, 223.912359581
50.7414243797, 224.408753099
51.0952332986, 224.882631031
51.3441374779, 225.360059152
51.3592495861, 225.514216926
51.5236461495, 225.694329466
51.9402210342, 225.81935474
52.5070851334, 226.039417827
52.9162944248, 226.199610587
52.9287165408, 225.989419945
52.5456998636, 225.880029255
52.120162545, 225.860438586
51.950957535, 225.923528639
51.7853647438, 226.036686172
52.1274322603, 226.738225039
52.2592531168, 227.319658857
52.4448663849, 227.803115644
52.5566214236, 228.296787598
52.6357987705, 228.554552393
52.6646959443, 228.514078981
52.5583215535, 228.34911873
52.5697070998, 228.158809409
52.6905794094, 227.230340168
52.8406361887, 226.603202961
52.9806820251, 226.170009213
52.9736111347, 225.776309556
53.0518631522, 225.528781202
53.2506721117, 225.468793124
53.1928712758, 225.476647559
52.8129866108, 225.543964693
52.5309564415, 225.588691729
52.4068689759, 225.560982213
52.4026379237, 225.576467142
52.698823105, 225.533780695
53.0159210573, 225.60507523
53.3325176228, 225.574544138
53.9063697053, 225.746802587
54.3303373576, 225.729428662
54.4662063071, 225.622917694
54.5997027985, 225.192584091
54.7996926427, 224.804246458
55.0428760385, 224.486667334
55.2528251198, 224.31056088
55.2813973532, 224.164691143
55.319794761, 223.967666249
55.2989404819, 223.723317239
55.281025326, 223.542312902
55.0605473169, 223.370131075
55.0484928811, 223.387402581
55.0736978501, 223.549178122
54.9564746076, 223.829213262
54.7567557329, 224.22855537
54.5010385105, 224.671736365
54.4400142267, 225.093073293
54.3853615843, 225.500131257
54.6439392064, 226.095636218
54.8006234245, 226.483131991
55.0016320973, 226.783136722
54.9731322153, 226.891875147
54.946856664, 226.9491466
54.8859206478, 226.950268575
54.5029480297, 226.869390079
54.2952633489, 226.774719324
53.9511735535, 226.495728404
53.6776011203, 226.337132098
53.4813439731, 226.202237996
53.2540641862, 226.046465187
52.9594186208, 225.647241054
52.6760037044, 225.272200951
52.012270108, 224.699258753
51.2641664814, 224.388059665
50.5505095283, 223.891495272
50.1035392824, 224.057036072
49.6733351042, 224.32755293
49.4688101837, 224.594159949
49.708690056, 224.902864866
49.8370847874, 224.975227899
49.92773847, 224.75135291
50.7084531266, 224.724923218
51.3096408912, 224.776023105
51.9887038266, 225.123202807
52.7617412437, 225.611432638
53.2843269834, 225.901735674
53.3969193315, 226.066554084
